AlexSt00,2006,den,16,cin,0,0,0,0,0,0,0,0,0,0,
AlexSt00,2006,den,17,sfo,0,0,0,0,0,0,0,0,0,0,
AlexSt00,2006,den,1,ram,0,0,0,0,0,0,0,2,24,0,
AlexSt00,2006,den,2,kan,0,0,0,0,0,0,0,2,8,0,
AlexSt00,2006,den,3,nwe,0,0,0,0,0,0,0,1,24,0,
AlexSt00,2006,den,5,rav,0,0,0,0,0,0,0,0,0,0,
AlexSt00,2006,den,6,rai,0,0,0,0,0,0,0,0,0,0,
AlexSt00,2006,den,7,cle,0,0,0,0,0,0,0,0,0,0,
AlexSt00,2006,den,8,clt,0,0,0,0,0,0,0,0,0,0,
AlexSt00,2006,den,9,pit,0,0,0,0,0,0,0,0,0,0,
AlstMi00,2006,tam,10,car,0,0,0,0,0,2,3,2,16,0,
AlstMi00,2006,tam,11,was,0,0,0,0,0,6,28,1,8,0,
AlstMi00,2006,tam,12,dal,0,0,0,0,0,2,4,1,4,1,
AlstMi00,2006,tam,13,pit,0,0,0,0,0,6,13,1,6,0,
AlstMi00,2006,tam,14,atl,0,0,0,0,0,2,20,2,4,0,
AlstMi00,2006,tam,15,chi,0,0,0,0,0,6,26,1,4,1,
AlstMi00,2006,tam,16,cle,0,0,0,0,0,22,56,0,0,0,
AlstMi00,2006,tam,17,sea,0,0,0,0,0,6,4,0,0,0,
AlstMi00,2006,tam,1,rav,0,0,0,0,0,1,2,3,26,0,
AlstMi00,2006,tam,2,atl,0,0,0,0,0,0,0,3,10,0,
AlstMi00,2006,tam,3,car,0,0,0,0,0,3,12,2,-3,0,
AlstMi00,2006,tam,5,nor,0,0,0,0,0,4,3,0,0,1,
AlstMi00,2006,tam,6,cin,0,0,0,0,0,0,0,3,10,0,
AlstMi00,2006,tam,7,phi,0,0,0,0,0,0,0,2,0,0,
AlstMi00,2006,tam,8,nyg,0,0,0,0,0,0,0,0,0,0,
AlstMi00,2006,tam,9,nor,0,0,0,0,0,0,0,0,0,0,
AndeCo00,2006,rai,10,den,0,0,0,0,0,0,0,0,0,0,
AndeCo00,2006,rai,11,kan,0,0,0,0,0,0,0,3,15,1,
AndeCo00,2006,rai,12,sdg,0,0,0,0,0,0,0,0,0,0,
AndeCo00,2006,rai,13,htx,0,0,0,0,0,0,0,2,18,0,
AndeCo00,2006,rai,14,cin,0,0,0,0,0,0,0,1,12,0,
AndeCo00,2006,rai,15,ram,0,0,0,0,0,0,0,4,52,0,
AndeCo00,2006,rai,16,kan,0,0,0,0,0,0,0,4,26,0,
AndeCo00,2006,rai,17,nyj,0,0,0,0,0,0,0,0,0,0,
AndeCo00,2006,rai,1,sdg,0,0,0,0,0,0,0,1,9,0,
AndeCo00,2006,rai,2,rav,0,0,0,0,0,0,0,2,26,0,
AndeCo00,2006,rai,4,cle,0,0,0,0,0,0,0,1,8,0,
AndeCo00,2006,rai,5,sfo,0,0,0,0,0,0,0,1,8,1,
AndeCo00,2006,rai,6,den,0,0,0,0,0,0,0,3,56,0,
AndeCo00,2006,rai,7,crd,0,0,0,0,0,0,0,3,55,0,
AndeCo00,2006,rai,8,pit,0,0,0,0,0,0,0,0,0,0,
AndeCo00,2006,rai,9,sea,0,0,0,0,0,0,0,0,0,0,
AndeDa01,2006,htx,11,buf,0,0,0,0,0,0,0,0,0,0,
AndeDa01,2006,htx,12,nyj,0,0,0,0,0,0,0,0,0,0,
AndeDa01,2006,htx,13,rai,0,0,0,0,0,0,0,0,0,0,
AndeDa01,2006,htx,14,oti,0,0,0,0,0,0,0,0,0,0,
AndeDa01,2006,htx,15,nwe,0,0,0,0,0,0,0,1,27,0,
AndeDa01,2006,htx,16,clt,0,0,0,0,0,0,0,0,0,0,
AndeDa01,2006,htx,17,cle,0,0,0,0,0,0,0,0,0,0,
AndeDa01,2006,htx,7,jax,0,0,0,0,0,0,0,0,0,0,
AndeDa01,2006,htx,8,oti,0,0,0,0,0,0,0,0,0,0,
AndeDe00,2006,cle,13,kan,12,21,171,2,1,2,44,0,0,0,
AndeDe00,2006,cle,14,pit,21,37,276,1,1,1,4,0,0,0,
AndeDe00,2006,cle,15,rav,23,32,223,2,2,0,0,0,0,0,
AndeDe00,2006,cle,16,tam,10,27,123,0,4,1,-1,0,0,0,
AndeDe00,2006,cle,7,den,0,0,0,0,0,0,0,0,0,0,
AndeMi00,2006,rav,10,oti,0,0,0,0,0,1,3,0,0,0,
AndeMi00,2006,rav,11,atl,0,0,0,0,0,0,0,0,0,0,
AndeMi00,2006,rav,12,pit,0,0,0,0,0,4,18,2,1,0,
AndeMi00,2006,rav,13,cin,0,0,0,0,0,0,0,2,14,0,
AndeMi00,2006,rav,14,kan,0,0,0,0,0,2,-3,1,13,0,
AndeMi00,2006,rav,15,cle,0,0,0,0,0,3,22,0,0,0,
AndeMi00,2006,rav,16,pit,0,0,0,0,0,3,5,1,4,0,
AndeMi00,2006,rav,17,buf,0,0,0,0,0,2,32,2,15,0,
AndeMi00,2006,rav,1,tam,0,0,0,0,0,7,25,0,0,0,
AndeMi00,2006,rav,2,rai,0,0,0,0,0,1,34,1,7,1,
AndeMi00,2006,rav,3,cle,0,0,0,0,0,0,0,0,0,0,
AndeMi00,2006,rav,4,sdg,0,0,0,0,0,1,0,0,0,0,
AndeMi00,2006,rav,5,den,0,0,0,0,0,5,31,0,0,0,
AndeMi00,2006,rav,6,car,0,0,0,0,0,6,7,0,0,0,
AndeMi00,2006,rav,9,cin,0,0,0,0,0,4,9,0,0,0,
ArriJ.00,2006,crd,10,dal,0,0,0,0,0,1,0,1,4,0,
ArriJ.00,2006,crd,11,det,0,0,0,0,0,0,0,0,0,0,
ArriJ.00,2006,crd,12,min,0,0,0,0,0,0,0,1,1,0,
ArriJ.00,2006,crd,13,ram,0,0,0,0,0,4,1,0,0,0,
ArriJ.00,2006,crd,14,sea,0,0,0,0,0,2,-3,1,4,0,
ArriJ.00,2006,crd,15,den,0,0,0,0,0,1,-2,0,0,0,
ArriJ.00,2006,crd,16,sfo,0,0,0,0,0,1,3,1,19,0,
ArriJ.00,2006,crd,17,sdg,0,0,0,0,0,0,0,0,0,0,
ArriJ.00,2006,crd,1,sfo,0,0,0,0,0,2,11,0,0,0,
ArriJ.00,2006,crd,2,sea,0,0,0,0,0,0,0,0,0,0,
ArriJ.00,2006,crd,3,ram,0,0,0,0,0,0,0,0,0,0,
ArriJ.00,2006,crd,4,atl,0,0,0,0,0,1,-2,0,0,0,
ArriJ.00,2006,crd,5,kan,0,0,0,0,0,0,0,0,0,0,
ArriJ.00,2006,crd,6,chi,0,0,0,0,0,2,11,2,22,0,
ArriJ.00,2006,crd,7,rai,0,0,0,0,0,0,0,2,8,0,
ArriJ.00,2006,crd,8,gnb,0,0,0,0,0,0,0,0,0,0,
AskeB.00,2006,nyj,10,nwe,0,0,0,0,0,0,0,2,9,0,
AskeB.00,2006,nyj,13,gnb,0,0,0,0,0,1,1,0,0,0,
AskeB.00,2006,nyj,15,min,0,0,0,0,0,1,0,3,15,0,
AskeB.00,2006,nyj,16,mia,0,0,0,0,0,0,0,0,0,0,
AskeB.00,2006,nyj,17,rai,0,0,0,0,0,0,0,3,14,0,
AskeB.00,2006,nyj,1,oti,0,0,0,0,0,0,0,0,0,0,
AskeB.00,2006,nyj,2,nwe,0,0,0,0,0,1,0,0,0,0,
AskeB.00,2006,nyj,3,buf,0,0,0,0,0,0,0,0,0,0,
AskeB.00,2006,nyj,4,clt,0,0,0,0,0,1,5,0,0,0,
AskeB.00,2006,nyj,5,jax,0,0,0,0,0,2,5,0,0,0,
AskeB.00,2006,nyj,6,mia,0,0,0,0,0,0,0,1,12,0,
AskeB.00,2006,nyj,7,det,0,0,0,0,0,0,0,0,0,0,
AskeB.00,2006,nyj,8,cle,0,0,0,0,0,0,0,0,0,0,
AustMi00,2006,dal,10,crd,0,0,0,0,0,0,0,0,0,0,
AustMi00,2006,dal,11,clt,0,0,0,0,0,0,0,0,0,0,
AustMi00,2006,dal,12,tam,0,0,0,0,0,0,0,0,0,0,
AustMi00,2006,dal,13,nyg,0,0,0,0,0,0,0,0,0,0,
AustMi00,2006,dal,14,nor,0,0,0,0,0,0,0,0,0,0,
AustMi00,2006,dal,15,atl,0,0,0,0,0,0,0,0,0,0,
AustMi00,2006,dal,16,phi,0,0,0,0,0,0,0,0,0,0,
AustMi00,2006,dal,17,det,0,0,0,0,0,0,0,0,0,0,
AustMi00,2006,dal,6,htx,0,0,0,0,0,0,0,0,0,0,
AvanJa00,2006,phi,12,clt,0,0,0,0,0,0,0,0,0,0,
AvanJa00,2006,phi,17,atl,0,0,0,0,0,0,0,4,40,1,
AvanJa00,2006,phi,3,sfo,0,0,0,0,0,0,0,0,0,0,
AvanJa00,2006,phi,4,gnb,0,0,0,0,0,0,0,0,0,0,
AvanJa00,2006,phi,5,dal,0,0,0,0,0,0,0,0,0,0,
AvanJa00,2006,phi,6,nor,0,0,0,0,0,0,0,1,7,0,
AvanJa00,2006,phi,7,tam,0,0,0,0,0,0,0,2,21,0,
AvanJa00,2006,phi,8,jax,0,0,0,0,0,0,0,0,0,0,
AyanOb00,2006,crd,10,dal,0,0,0,0,0,0,0,0,0,0,
AyanOb00,2006,crd,11,det,0,0,0,0,0,0,0,0,0,0,
AyanOb00,2006,crd,12,min,0,0,0,0,0,1,2,0,0,0,
AyanOb00,2006,crd,13,ram,0,0,0,0,0,0,0,2,40,0,
AyanOb00,2006,crd,14,sea,0,0,0,0,0,1,3,2,7,0,
AyanOb00,2006,crd,15,den,0,0,0,0,0,1,11,2,10,0,
AyanOb00,2006,crd,16,sfo,0,0,0,0,0,1,4,1,7,0,
AyanOb00,2006,crd,17,sdg,0,0,0,0,0,4,14,3,26,0,
AyanOb00,2006,crd,1,sfo,0,0,0,0,0,0,0,0,0,0,
AyanOb00,2006,crd,2,sea,0,0,0,0,0,0,0,2,17,0,
AyanOb00,2006,crd,3,ram,0,0,0,0,0,0,0,0,0,0,
AyanOb00,2006,crd,4,atl,0,0,0,0,0,0,0,0,0,0,
AyanOb00,2006,crd,5,kan,0,0,0,0,0,0,0,2,9,0,
AyanOb00,2006,crd,6,chi,0,0,0,0,0,0,0,2,16,0,
AyanOb00,2006,crd,7,rai,0,0,0,0,0,1,3,1,7,0,
BajeBi00,2006,sfo,10,det,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,11,sea,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,12,ram,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,13,nor,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,14,gnb,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,15,sea,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,16,crd,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,17,den,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,1,crd,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,2,ram,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,3,phi,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,4,kan,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,5,rai,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,6,sdg,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,8,chi,0,0,0,0,0,0,0,0,0,0,
BajeBi00,2006,sfo,9,min,0,0,0,0,0,0,0,0,0,0,
BakeCh00,2006,nyj,10,nwe,0,0,0,0,0,0,0,1,7,0,
BakeCh00,2006,nyj,11,chi,0,0,0,0,0,0,0,1,3,0,
BakeCh00,2006,nyj,12,htx,0,0,0,0,0,0,0,1,28,0,
BakeCh00,2006,nyj,13,gnb,0,0,0,0,0,0,0,4,50,1,
BakeCh00,2006,nyj,14,buf,0,0,0,0,0,0,0,2,17,0,
BakeCh00,2006,nyj,15,min,0,0,0,0,0,0,0,4,33,0,
BakeCh00,2006,nyj,16,mia,0,0,0,0,0,0,0,1,11,0,
BakeCh00,2006,nyj,17,rai,0,0,0,0,0,0,0,2,19,1,
BakeCh00,2006,nyj,1,oti,0,0,0,0,0,0,0,4,34,1,
BakeCh00,2006,nyj,2,nwe,0,0,0,0,0,0,0,1,5,0,
BakeCh00,2006,nyj,3,buf,0,0,0,0,0,0,0,3,15,1,
BakeCh00,2006,nyj,4,clt,0,0,0,0,0,0,0,1,6,0,
BakeCh00,2006,nyj,5,jax,0,0,0,0,0,0,0,0,0,0,
BakeCh00,2006,nyj,6,mia,0,0,0,0,0,0,0,4,39,0,
BakeCh00,2006,nyj,7,det,0,0,0,0,0,0,0,1,16,0,
BakeCh00,2006,nyj,8,cle,0,0,0,0,0,0,0,1,17,0,
BannAl00,2006,rav,16,pit,0,0,0,0,0,0,0,0,0,0,
BannAl00,2006,rav,17,buf,0,0,0,0,0,0,0,0,0,0,
BarbMa01,2006,dal,10,crd,0,0,0,0,0,13,65,1,8,1,
BarbMa01,2006,dal,11,clt,0,0,0,0,0,9,35,0,0,2,
BarbMa01,2006,dal,12,tam,0,0,0,0,0,16,83,2,3,2,
BarbMa01,2006,dal,13,nyg,0,0,0,0,0,12,76,0,0,2,
BarbMa01,2006,dal,14,nor,0,0,0,0,0,2,-1,0,0,0,
BarbMa01,2006,dal,15,atl,0,0,0,0,0,11,69,4,27,2,
BarbMa01,2006,dal,16,phi,0,0,0,0,0,6,3,0,0,0,
BarbMa01,2006,dal,17,det,0,0,0,0,0,7,15,5,23,1,
BarbMa01,2006,dal,1,jax,0,0,0,0,0,3,13,2,13,0,
BarbMa01,2006,dal,2,was,0,0,0,0,0,8,39,1,26,1,
BarbMa01,2006,dal,4,oti,0,0,0,0,0,9,55,1,18,1,
BarbMa01,2006,dal,5,phi,0,0,0,0,0,7,22,3,26,1,
BarbMa01,2006,dal,6,htx,0,0,0,0,0,10,57,0,0,1,
BarbMa01,2006,dal,7,nyg,0,0,0,0,0,6,29,1,17,0,
BarbMa01,2006,dal,8,car,0,0,0,0,0,9,49,1,7,2,
BarbMa01,2006,dal,9,was,0,0,0,0,0,7,45,2,28,0,
BarbTi00,2006,nyg,10,chi,0,0,0,0,0,19,141,3,16,0,
BarbTi00,2006,nyg,11,jax,0,0,0,0,0,10,27,1,13,0,
BarbTi00,2006,nyg,12,oti,0,0,0,0,0,25,82,5,30,0,
BarbTi00,2006,nyg,13,dal,0,0,0,0,0,23,90,5,53,0,
BarbTi00,2006,nyg,14,car,0,0,0,0,0,20,112,1,6,0,
BarbTi00,2006,nyg,15,phi,0,0,0,0,0,19,75,5,29,1,
BarbTi00,2006,nyg,16,nor,0,0,0,0,0,16,71,3,12,0,
BarbTi00,2006,nyg,17,was,0,0,0,0,0,23,234,3,24,3,
BarbTi00,2006,nyg,1,clt,0,0,0,0,0,18,110,5,61,0,
BarbTi00,2006,nyg,2,phi,0,0,0,0,0,21,51,7,57,0,
BarbTi00,2006,nyg,3,sea,0,0,0,0,0,14,64,4,14,0,
BarbTi00,2006,nyg,5,was,0,0,0,0,0,23,123,3,16,0,
BarbTi00,2006,nyg,6,atl,0,0,0,0,0,26,185,3,42,0,
BarbTi00,2006,nyg,7,dal,0,0,0,0,0,27,114,4,32,0,
BarbTi00,2006,nyg,8,tam,0,0,0,0,0,26,68,3,20,0,
BarbTi00,2006,nyg,9,htx,0,0,0,0,0,17,115,3,40,1,
BarlKe00,2006,nyj,10,nwe,0,0,0,0,0,17,75,1,7,1,
BarlKe00,2006,nyj,11,chi,0,0,0,0,0,4,2,0,0,0,
BarlKe00,2006,nyj,12,htx,0,0,0,0,0,8,5,0,0,0,
BarlKe00,2006,nyj,16,mia,0,0,0,0,0,18,36,0,0,0,
BarlKe00,2006,nyj,1,oti,0,0,0,0,0,11,35,0,0,1,
BarlKe00,2006,nyj,2,nwe,0,0,0,0,0,14,42,1,4,0,
BarlKe00,2006,nyj,3,buf,0,0,0,0,0,12,31,0,0,1,
BarlKe00,2006,nyj,4,clt,0,0,0,0,0,13,35,0,0,2,
BarlKe00,2006,nyj,5,jax,0,0,0,0,0,4,-1,1,-1,0,
BarlKe00,2006,nyj,6,mia,0,0,0,0,0,13,45,3,3,0,
BarlKe00,2006,nyj,7,det,0,0,0,0,0,12,49,0,0,1,
BarlKe00,2006,nyj,8,cle,0,0,0,0,0,5,16,1,8,0,
BarnDa00,2006,mia,10,kan,0,0,0,0,0,0,0,0,0,0,
BarnDa00,2006,mia,11,min,0,0,0,0,0,0,0,0,0,0,
BarnDa00,2006,mia,12,det,0,0,0,0,0,0,0,0,0,0,
BarnDa00,2006,mia,13,jax,0,0,0,0,0,0,0,0,0,0,
BarnDa00,2006,mia,14,nwe,0,0,0,0,0,0,0,0,0,0,
BarnDa00,2006,mia,15,buf,0,0,0,0,0,0,0,0,0,0,
BarnDa00,2006,mia,16,nyj,0,0,0,0,0,0,0,0,0,0,
BarnDa00,2006,mia,17,clt,0,0,0,0,0,0,0,0,0,0,
BarnDa00,2006,mia,1,pit,0,0,0,0,0,0,0,0,0,0,
BarnDa00,2006,mia,2,buf,0,0,0,0,0,0,0,1,13,0,
BarnDa00,2006,mia,3,oti,0,0,0,0,0,0,0,2,9,0,
BarnDa00,2006,mia,4,htx,0,0,0,0,0,0,0,0,0,0,
BarnDa00,2006,mia,5,nwe,0,0,0,0,0,0,0,0,0,0,
BarnDa00,2006,mia,6,nyj,0,0,0,0,0,0,0,0,0,0,
BarnDa00,2006,mia,7,gnb,0,0,0,0,0,0,0,0,0,0,
BarnDa00,2006,mia,9,chi,0,0,0,0,0,0,0,0,0,0,
BartMi00,2006,phi,10,was,0,0,0,0,0,0,0,0,0,0,
BartMi00,2006,phi,11,oti,0,0,0,0,0,0,0,0,0,0,
BartMi00,2006,phi,12,clt,0,0,0,0,0,0,0,0,0,0,
BartMi00,2006,phi,1,htx,0,0,0,0,0,0,0,0,0,0,
BartMi00,2006,phi,2,nyg,0,0,0,0,0,0,0,0,0,0,
BartMi00,2006,phi,3,sfo,0,0,0,0,0,0,0,0,0,0,
BartMi00,2006,phi,4,gnb,0,0,0,0,0,0,0,0,0,0,
BartMi00,2006,phi,5,dal,0,0,0,0,0,0,0,0,0,0,
BartMi00,2006,phi,6,nor,0,0,0,0,0,0,0,0,0,0,
BartMi00,2006,phi,7,tam,0,0,0,0,0,0,0,0,0,0,
BartMi00,2006,phi,8,jax,0,0,0,0,0,0,0,0,0,0,
BasaBr00,2006,car,15,pit,6,11,56,0,1,1,2,0,0,0,
BaskHa00,2006,phi,10,was,0,0,0,0,0,0,0,0,0,0,
BaskHa00,2006,phi,11,oti,0,0,0,0,0,0,0,1,17,0,
BaskHa00,2006,phi,12,clt,0,1,0,0,1,0,0,2,20,0,
BaskHa00,2006,phi,13,car,0,0,0,0,0,0,0,1,22,0,
BaskHa00,2006,phi,14,was,0,0,0,0,0,0,0,0,0,0,
BaskHa00,2006,phi,15,nyg,0,0,0,0,0,0,0,2,26,0,
BaskHa00,2006,phi,16,dal,0,0,0,0,0,0,0,0,0,0,
BaskHa00,2006,phi,17,atl,0,0,0,0,0,0,0,7,177,1,
BaskHa00,2006,phi,1,htx,0,0,0,0,0,0,0,0,0,0,
BaskHa00,2006,phi,2,nyg,0,0,0,0,0,0,0,1,25,0,
BaskHa00,2006,phi,3,sfo,0,0,0,0,0,0,0,1,8,0,
BaskHa00,2006,phi,4,gnb,0,0,0,0,0,0,0,2,27,0,
BaskHa00,2006,phi,5,dal,0,0,0,0,0,0,0,3,112,1,
BaskHa00,2006,phi,6,nor,0,0,0,0,0,0,0,0,0,0,
BaskHa00,2006,phi,7,tam,0,0,0,0,0,0,0,2,30,0,
BaskHa00,2006,phi,8,jax,0,0,0,0,0,0,0,0,0,0,
BatcCh00,2006,pit,12,rav,1,1,10,0,0,0,0,0,0,0,
BatcCh00,2006,pit,13,tam,0,0,0,0,0,0,0,0,0,0,
BatcCh00,2006,pit,14,cle,0,0,0,0,0,2,-2,0,0,0,
BatcCh00,2006,pit,15,car,2,2,23,0,0,2,-1,0,0,0,
BatcCh00,2006,pit,16,rav,4,11,49,0,0,0,0,0,0,0,
BatcCh00,2006,pit,1,mia,15,25,209,3,0,7,20,0,0,0,
BatcCh00,2006,pit,6,kan,1,1,6,0,0,2,-2,0,0,0,
BatcCh00,2006,pit,7,atl,8,13,195,2,0,0,0,0,0,0,
BattAr00,2006,sfo,10,det,0,1,0,0,0,0,0,6,55,0,
BattAr00,2006,sfo,11,sea,0,0,0,0,0,1,12,5,47,1,
BattAr00,2006,sfo,12,ram,0,0,0,0,0,0,0,3,36,0,
BattAr00,2006,sfo,13,nor,0,0,0,0,0,0,0,4,43,0,
BattAr00,2006,sfo,14,gnb,0,0,0,0,0,0,0,1,11,0,
BattAr00,2006,sfo,15,sea,0,0,0,0,0,1,18,5,97,0,
BattAr00,2006,sfo,16,crd,0,0,0,0,0,0,0,7,55,0,
BattAr00,2006,sfo,17,den,0,0,0,0,0,1,4,4,56,0,
BattAr00,2006,sfo,1,crd,0,0,0,0,0,0,0,2,17,0,
BattAr00,2006,sfo,2,ram,0,0,0,0,0,0,0,3,78,0,
BattAr00,2006,sfo,3,phi,0,0,0,0,0,0,0,3,28,0,
BattAr00,2006,sfo,4,kan,0,0,0,0,0,0,0,3,34,0,
BattAr00,2006,sfo,5,rai,0,0,0,0,0,0,0,4,37,2,
BattAr00,2006,sfo,6,sdg,0,0,0,0,0,0,0,5,39,0,
BattAr00,2006,sfo,8,chi,0,0,0,0,0,1,-3,3,35,0,
BattAr00,2006,sfo,9,min,0,0,0,0,0,1,-6,1,18,0,
BechAn00,2006,tam,10,car,0,0,0,0,0,0,0,0,0,0,
BechAn00,2006,tam,11,was,0,0,0,0,0,0,0,2,9,1,
BechAn00,2006,tam,12,dal,0,0,0,0,0,0,0,0,0,0,
BechAn00,2006,tam,13,pit,0,0,0,0,0,0,0,2,10,0,
BechAn00,2006,tam,14,atl,0,0,0,0,0,0,0,0,0,0,
BechAn00,2006,tam,15,chi,0,0,0,0,0,0,0,2,12,0,
BechAn00,2006,tam,16,cle,0,0,0,0,0,0,0,0,0,0,
BechAn00,2006,tam,17,sea,0,0,0,0,0,0,0,1,5,0,
BechAn00,2006,tam,1,rav,0,0,0,0,0,0,0,4,27,0,
BechAn00,2006,tam,2,atl,0,0,0,0,0,0,0,2,10,0,
BechAn00,2006,tam,3,car,0,0,0,0,0,0,0,0,0,0,
BechAn00,2006,tam,5,nor,0,0,0,0,0,0,0,1,13,0,
BechAn00,2006,tam,6,cin,0,0,0,0,0,0,0,1,12,0,
BechAn00,2006,tam,7,phi,0,0,0,0,0,0,0,1,1,0,
BechAn00,2006,tam,8,nyg,0,0,0,0,0,0,0,2,16,0,
BechAn00,2006,tam,9,nor,0,0,0,0,0,0,0,0,0,0,
BellMi00,2006,den,11,sdg,0,0,0,0,0,20,90,2,17,2,
BellMi00,2006,den,12,kan,0,0,0,0,0,10,28,3,5,0,
BellMi00,2006,den,13,sea,0,0,0,0,0,4,12,0,0,0,
BellMi00,2006,den,14,sdg,0,0,0,0,0,10,46,0,0,0,
BellMi00,2006,den,15,crd,0,0,0,0,0,16,61,0,0,2,
BellMi00,2006,den,16,cin,0,0,0,0,0,16,69,1,13,1,
